source filepath,destination filepath
s3://cmgp-coastcam/cameras/barter/products/1530934204.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530934204.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530934204.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530934204.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530934205.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530934205.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530934205.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530934205.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936000.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530936000.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936000.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530936000.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936001.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530936001.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936001.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530936001.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936002.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530936002.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936002.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530936002.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936003.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530936003.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936003.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530936003.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936004.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530936004.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936004.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530936004.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936005.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530936005.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530936005.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530936005.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937800.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530937800.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937800.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530937800.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937801.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530937801.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937801.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530937801.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937802.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530937802.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937802.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530937802.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937803.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530937803.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937803.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530937803.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937804.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530937804.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937804.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530937804.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937805.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530937805.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530937805.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530937805.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939600.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530939600.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939600.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530939600.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939601.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530939601.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939601.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530939601.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939602.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530939602.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939602.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530939602.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939603.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530939603.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939603.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530939603.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939604.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530939604.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939604.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530939604.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939605.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530939605.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530939605.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530939605.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941400.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530941400.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941400.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530941400.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941401.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530941401.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941401.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530941401.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941402.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530941402.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941402.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530941402.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941403.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530941403.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941403.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530941403.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941404.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530941404.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941404.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530941404.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941405.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530941405.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530941405.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530941405.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943200.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530943200.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943200.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530943200.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943201.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530943201.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943201.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530943201.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943202.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530943202.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943202.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530943202.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943203.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530943203.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943203.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530943203.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943204.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530943204.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943204.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530943204.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943205.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530943205.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530943205.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530943205.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945000.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530945000.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945000.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530945000.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945001.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530945001.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945001.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530945001.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945002.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530945002.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945002.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530945002.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945003.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530945003.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945003.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530945003.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945004.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530945004.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945004.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530945004.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945005.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530945005.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530945005.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530945005.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946800.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530946800.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946800.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530946800.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946801.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530946801.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946801.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530946801.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946802.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530946802.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946802.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530946802.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946803.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530946803.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946803.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530946803.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946804.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530946804.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946804.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530946804.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946805.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530946805.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530946805.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530946805.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948600.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530948600.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948600.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530948600.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948601.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530948601.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948601.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530948601.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948602.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530948602.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948602.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530948602.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948603.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530948603.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948603.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530948603.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948604.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530948604.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948604.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530948604.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948605.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530948605.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530948605.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530948605.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950400.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530950400.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950400.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530950400.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950401.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530950401.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950401.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530950401.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950402.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530950402.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950402.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530950402.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950403.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530950403.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950403.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530950403.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950404.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530950404.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950404.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530950404.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950405.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530950405.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530950405.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530950405.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952200.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530952200.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952200.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530952200.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952201.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530952201.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952201.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530952201.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952202.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530952202.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952202.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530952202.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952203.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530952203.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952203.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530952203.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952204.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530952204.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952204.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530952204.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952205.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530952205.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530952205.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530952205.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954000.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530954000.c1.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954000.c2.snap.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530954000.c2.snap.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954001.c1.timex.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530954001.c1.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954001.c2.timex.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530954001.c2.timex.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954002.c1.var.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530954002.c1.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954002.c2.var.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530954002.c2.var.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954003.c1.bright.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530954003.c1.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954003.c2.bright.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530954003.c2.bright.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954004.c1.dark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530954004.c1.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954004.c2.dark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530954004.c2.dark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954005.c1.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530954005.c1.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530954005.c2.rundark.jpg,s3://cmgp-coastcam/cameras/barter/c2/2018/188_Jul.07/raw/1530954005.c2.rundark.jpg
s3://cmgp-coastcam/cameras/barter/products/1530955800.c1.snap.jpg,s3://cmgp-coastcam/cameras/barter/c1/2018/188_Jul.07/raw/1530955800.c1.snap.jpg
