source filepath,destination filepath
s3://cmgp-coastcam/cameras/caco-01/products/1615050004.c2.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615050004.c2.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615050005.c1.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615050005.c1.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615050005.c2.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615050005.c2.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051800.c1.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615051800.c1.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051800.c2.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615051800.c2.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051801.c1.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615051801.c1.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051801.c2.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615051801.c2.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051802.c1.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615051802.c1.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051802.c2.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615051802.c2.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051803.c1.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615051803.c1.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051803.c2.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615051803.c2.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051804.c1.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615051804.c1.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051804.c2.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615051804.c2.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051805.c1.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615051805.c1.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615051805.c2.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615051805.c2.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053600.c1.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615053600.c1.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053600.c2.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615053600.c2.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053601.c1.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615053601.c1.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053601.c2.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615053601.c2.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053602.c1.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615053602.c1.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053602.c2.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615053602.c2.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053603.c1.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615053603.c1.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053603.c2.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615053603.c2.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053604.c1.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615053604.c1.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053604.c2.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615053604.c2.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053605.c1.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615053605.c1.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615053605.c2.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615053605.c2.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055400.c1.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615055400.c1.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055400.c2.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615055400.c2.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055401.c1.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615055401.c1.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055401.c2.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615055401.c2.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055402.c1.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615055402.c1.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055402.c2.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615055402.c2.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055403.c1.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615055403.c1.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055403.c2.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615055403.c2.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055404.c1.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615055404.c1.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055404.c2.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615055404.c2.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055405.c1.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615055405.c1.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615055405.c2.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615055405.c2.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057200.c1.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615057200.c1.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057200.c2.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615057200.c2.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057201.c1.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615057201.c1.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057201.c2.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615057201.c2.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057202.c1.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615057202.c1.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057202.c2.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615057202.c2.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057203.c1.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615057203.c1.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057203.c2.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615057203.c2.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057204.c1.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615057204.c1.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057204.c2.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615057204.c2.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057205.c1.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615057205.c1.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615057205.c2.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615057205.c2.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059000.c1.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615059000.c1.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059000.c2.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615059000.c2.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059001.c1.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615059001.c1.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059001.c2.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615059001.c2.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059002.c1.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615059002.c1.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059002.c2.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615059002.c2.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059003.c1.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615059003.c1.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059003.c2.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615059003.c2.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059004.c1.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615059004.c1.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059004.c2.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615059004.c2.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059005.c1.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615059005.c1.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615059005.c2.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615059005.c2.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060800.c1.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615060800.c1.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060800.c2.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615060800.c2.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060801.c1.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615060801.c1.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060801.c2.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615060801.c2.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060802.c1.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615060802.c1.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060802.c2.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615060802.c2.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060803.c1.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615060803.c1.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060803.c2.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615060803.c2.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060804.c1.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615060804.c1.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060804.c2.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615060804.c2.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060805.c1.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615060805.c1.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615060805.c2.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615060805.c2.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062600.c1.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615062600.c1.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062600.c2.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615062600.c2.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062601.c1.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615062601.c1.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062601.c2.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615062601.c2.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062602.c1.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615062602.c1.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062602.c2.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615062602.c2.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062603.c1.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615062603.c1.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062603.c2.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615062603.c2.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062604.c1.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615062604.c1.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062604.c2.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615062604.c2.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062605.c1.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615062605.c1.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615062605.c2.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615062605.c2.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064400.c1.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615064400.c1.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064400.c2.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615064400.c2.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064401.c1.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615064401.c1.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064401.c2.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615064401.c2.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064402.c1.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615064402.c1.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064402.c2.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615064402.c2.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064403.c1.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615064403.c1.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064403.c2.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615064403.c2.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064404.c1.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615064404.c1.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064404.c2.dark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615064404.c2.dark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064405.c1.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615064405.c1.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615064405.c2.rundark.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615064405.c2.rundark.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615066200.c1.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615066200.c1.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615066200.c2.snap.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615066200.c2.snap.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615066201.c1.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615066201.c1.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615066201.c2.timex.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615066201.c2.timex.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615066202.c1.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615066202.c1.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615066202.c2.var.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615066202.c2.var.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615066203.c1.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c1/2021/65_Mar.06/raw/1615066203.c1.bright.jpg
s3://cmgp-coastcam/cameras/caco-01/products/1615066203.c2.bright.jpg,s3://cmgp-coastcam/cameras/caco-01/c2/2021/65_Mar.06/raw/1615066203.c2.bright.jpg
